id,country,macroarea,area,sex,agegroup,educ,hhsize_grp,foreign_born,cnt_weekday,cnt_count_30,cnt_count_gc_30,cnt_count_w_30,worn_face_mask,threat_community_q,threat_personal_q,d.weight
14383,DE,Westdeutschland,Hessen,Male,35-39,GraduateOrMore,3pp.+,0,Samstag,NA,NA,NA,0,L,L,1.7891466372485145
12464,DE,Westdeutschland,Hessen,Male,40-44,Secondary,3pp.+,0,Samstag,4,0,0,NA,L,L,1.7891466372485145
10103,DE,Westdeutschland,Hessen,Male,40-44,Secondary,1p.,0,Freitag,1,1,0,1,H,NA,1.7891466372485145
10339,DE,Westdeutschland,Hessen,Male,45-49,Secondary,3pp.+,0,Freitag,12,2,7,0,H,L,1.5746663559158205
14720,DE,Westdeutschland,Hessen,Male,45-49,PrimaryOrLess,1p.,1,Samstag,0,0,0,0,H,NA,1.5746663559158205
14816,DE,Westdeutschland,Hessen,Male,45-49,Secondary,3pp.+,0,Samstag,26,2,20,0,L,H,1.7891466372485145
7026,DE,Westdeutschland,Hessen,Male,50-54,Secondary,2pp.,0,Donnerstag,1,0,0,0,H,L,1.5746663559158205
14106,DE,Westdeutschland,Hessen,Male,50-54,GraduateOrMore,1p.,0,Samstag,2,2,0,0,H,L,1.5746663559158205
6236,DE,Westdeutschland,Hessen,Male,50-54,GraduateOrMore,1p.,0,Donnerstag,0,0,0,0,H,H,1.5746663559158205
13609,DE,Westdeutschland,Hessen,Male,55-59,Secondary,1p.,0,Samstag,23,2,20,NA,L,H,1.5746663559158205
13986,DE,Westdeutschland,Hessen,Male,55-59,GraduateOrMore,3pp.+,0,Samstag,4,1,0,0,H,H,1.5746663559158205
6860,DE,Westdeutschland,Hessen,Male,55-59,GraduateOrMore,3pp.+,1,Donnerstag,3,0,0,0,H,H,1.5746663559158205
12972,DE,Westdeutschland,Hessen,Male,55-59,Secondary,2pp.,0,Samstag,3,2,0,0,H,H,1.5746663559158205
6355,DE,Westdeutschland,Hessen,Male,55-59,GraduateOrMore,3pp.+,0,Donnerstag,3,1,0,0,H,H,1.5746663559158205
6835,DE,Westdeutschland,Hessen,Male,60-64,NoResponse,2pp.,1,Donnerstag,2,1,0,0,NA,NA,1.5746663559158205
11382,DE,Westdeutschland,Hessen,Male,60-64,Secondary,2pp.,0,Freitag,NA,25,NA,0,H,H,1.5746663559158205
7680,DE,Westdeutschland,Hessen,Male,60-64,GraduateOrMore,2pp.,0,Donnerstag,9,0,8,0,H,H,1.5746663559158205
10534,DE,Westdeutschland,Hessen,Male,60-64,GraduateOrMore,NA,1,Freitag,9,5,0,0,H,L,1.5746663559158205
10843,DE,Westdeutschland,Hessen,Male,60-64,GraduateOrMore,1p.,0,Freitag,0,0,0,0,H,L,1.5746663559158205
7905,DE,Westdeutschland,Hessen,Male,65-69,Secondary,1p.,0,Donnerstag,22,20,0,0,H,H,2.0729862825041763
13034,DE,Westdeutschland,Hessen,Male,65-69,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,H,H,1.5746663559158205
8397,DE,Westdeutschland,Hessen,Male,65-69,Secondary,1p.,0,Donnerstag,1,0,0,0,H,H,2.0729862825041763
7084,DE,Westdeutschland,Hessen,Male,70-74,GraduateOrMore,2pp.,0,Donnerstag,1,0,0,0,NA,H,2.0729862825041763
12274,DE,Westdeutschland,Hessen,Male,70-74,Secondary,2pp.,1,Samstag,1,0,0,0,H,H,2.0729862825041763
14787,DE,Westdeutschland,Hessen,Male,70-74,GraduateOrMore,1p.,1,Samstag,7,0,6,0,H,H,2.0729862825041763
11261,DE,Westdeutschland,Hessen,Male,70-74,GraduateOrMore,2pp.,0,Freitag,1,0,0,0,H,H,2.0729862825041763
9159,DE,Westdeutschland,Hessen,Male,75+,GraduateOrMore,2pp.,0,Freitag,2,0,0,0,H,L,2.0729862825041763
13585,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,18-24,Secondary,1p.,0,Samstag,6,5,0,0,H,H,0.35438526273417825
13257,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,25-29,Secondary,2pp.,0,Samstag,0,0,0,0,H,H,0.6241069944279125
13516,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,25-29,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,0.35438526273417825
14800,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,25-29,GraduateOrMore,2pp.,0,Samstag,3,1,0,0,H,H,0.35438526273417825
14834,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,35-39,Secondary,3pp.+,0,Samstag,3,0,0,0,H,H,0.6241069944279125
8217,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,45-49,Secondary,3pp.+,0,Donnerstag,5,0,0,0,L,NA,1.1313937355452264
8148,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,45-49,Secondary,1p.,0,Donnerstag,2,0,0,0,H,H,0.6241069944279125
6540,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,55-59,Secondary,1p.,0,Donnerstag,14,2,12,1,H,H,1.1313937355452264
6625,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,60-64,Secondary,2pp.,0,Donnerstag,11,2,8,0,H,H,1.1313937355452264
13428,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,65-69,Secondary,1p.,0,Samstag,0,0,0,0,H,H,1.1313937355452264
10429,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,65-69,GraduateOrMore,2pp.,0,Freitag,6,5,0,0,H,H,0.9565056175048218
11624,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,65-69,Secondary,1p.,0,Freitag,0,0,0,0,H,L,0.9565056175048218
8245,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,65-69,GraduateOrMore,1p.,0,Donnerstag,2,1,0,0,H,H,0.9565056175048218
11224,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,70-74,GraduateOrMore,2pp.,0,Freitag,2,1,0,0,H,H,0.9565056175048218
7637,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,70-74,Secondary,2pp.,0,Donnerstag,1,0,0,0,H,H,0.9565056175048218
12706,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,70-74,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,H,H,0.9565056175048218
11304,DE,Norrdeutschland,Mecklenburg-Vorpommern,Female,75+,Secondary,2pp.,0,Freitag,5,3,0,0,H,L,0.9565056175048218
14890,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,25-29,Secondary,1p.,0,Samstag,12,6,4,0,L,L,1.149093004797023
13508,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,25-29,Secondary,NA,0,Samstag,0,0,0,0,H,H,1.149093004797023
10614,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,35-39,Secondary,1p.,0,Freitag,10,3,7,0,H,L,1.149093004797023
12309,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,35-39,GraduateOrMore,3pp.+,0,Samstag,12,4,4,0,H,NA,1.149093004797023
8163,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,35-39,Secondary,1p.,0,Donnerstag,17,10,7,0,L,L,1.149093004797023
6655,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,40-44,Secondary,1p.,0,Donnerstag,NA,NA,NA,NA,L,L,1.149093004797023
12373,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,45-49,Secondary,3pp.+,0,Samstag,8,0,6,0,L,L,1.149093004797023
14574,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,50-54,Secondary,2pp.,0,Samstag,8,2,4,0,H,H,0.6880394669598846
8493,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,50-54,Secondary,NA,0,Donnerstag,26,3,20,0,L,L,0.6880394669598846
11343,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,50-54,GraduateOrMore,1p.,0,Freitag,1,0,0,0,L,L,0.6880394669598846
12957,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,55-59,Secondary,1p.,0,Samstag,2,1,0,0,L,L,0.6880394669598846
14416,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,55-59,Secondary,2pp.,0,Samstag,3,2,0,0,L,L,0.6880394669598846
5764,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,55-59,Secondary,1p.,0,Donnerstag,0,0,0,0,H,H,0.6880394669598846
12247,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,60-64,GraduateOrMore,2pp.,0,Samstag,0,0,0,0,H,H,0.6880394669598846
14344,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,65-69,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,L,L,0.8976223178854174
7607,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,65-69,Secondary,2pp.,0,Donnerstag,3,2,0,0,H,H,0.8976223178854174
11486,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,70-74,GraduateOrMore,2pp.,0,Freitag,27,25,0,0,H,L,0.8976223178854174
13014,DE,Norrdeutschland,Mecklenburg-Vorpommern,Male,70-74,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,H,H,0.8976223178854174
7077,DE,Norrdeutschland,Niedersachsen,Female,18-24,Secondary,2pp.,1,Donnerstag,14,7,6,0,H,L,0.35438526273417825
12353,DE,Norrdeutschland,Niedersachsen,Female,18-24,Secondary,3pp.+,0,Samstag,5,3,0,0,L,L,0.35438526273417825
14145,DE,Norrdeutschland,Niedersachsen,Female,18-24,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,H,L,0.35438526273417825
15076,DE,Norrdeutschland,Niedersachsen,Female,18-24,Secondary,2pp.,0,Samstag,6,4,0,0,H,L,0.35438526273417825
7834,DE,Norrdeutschland,Niedersachsen,Female,18-24,Secondary,3pp.+,0,Donnerstag,3,0,0,0,H,H,0.35438526273417825
13393,DE,Norrdeutschland,Niedersachsen,Female,18-24,Secondary,2pp.,0,Samstag,3,2,0,0,H,L,0.35438526273417825
13430,DE,Norrdeutschland,Niedersachsen,Female,18-24,Secondary,2pp.,0,Samstag,21,10,10,0,H,L,0.35438526273417825
13501,DE,Norrdeutschland,Niedersachsen,Female,18-24,Secondary,3pp.+,0,Samstag,16,2,10,1,H,H,0.35438526273417825
13341,DE,Norrdeutschland,Niedersachsen,Female,18-24,Secondary,2pp.,0,Samstag,1,0,0,0,H,L,0.35438526273417825
10977,DE,Norrdeutschland,Niedersachsen,Female,18-24,GraduateOrMore,2pp.,0,Freitag,12,6,0,0,H,H,0.35438526273417825
14452,DE,Norrdeutschland,Niedersachsen,Female,18-24,Secondary,3pp.+,0,Samstag,5,1,0,0,H,L,0.35438526273417825
8955,DE,Norrdeutschland,Niedersachsen,Female,18-24,Secondary,3pp.+,0,Donnerstag,9,3,0,0,H,L,0.35438526273417825
12224,DE,Norrdeutschland,Niedersachsen,Female,18-24,Secondary,2pp.,0,Samstag,0,0,0,0,H,H,0.35438526273417825
7728,DE,Norrdeutschland,Niedersachsen,Female,25-29,GraduateOrMore,2pp.,0,Donnerstag,13,5,5,0,H,L,0.35438526273417825
15098,DE,Norrdeutschland,Niedersachsen,Female,25-29,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,0.35438526273417825
14955,DE,Norrdeutschland,Niedersachsen,Female,25-29,Secondary,1p.,0,Samstag,3,3,0,0,H,L,0.35438526273417825
13796,DE,Norrdeutschland,Niedersachsen,Female,25-29,GraduateOrMore,2pp.,0,Samstag,4,3,0,0,H,L,0.35438526273417825
12428,DE,Norrdeutschland,Niedersachsen,Female,25-29,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,H,L,0.6241069944279125
13098,DE,Norrdeutschland,Niedersachsen,Female,25-29,Secondary,1p.,0,Samstag,3,3,0,0,H,H,0.6241069944279125
6891,DE,Norrdeutschland,Niedersachsen,Female,25-29,GraduateOrMore,2pp.,0,Donnerstag,2,0,0,0,H,H,0.35438526273417825
15045,DE,Norrdeutschland,Niedersachsen,Female,25-29,GraduateOrMore,2pp.,0,Samstag,6,2,0,0,L,L,0.35438526273417825
11542,DE,Norrdeutschland,Niedersachsen,Female,25-29,GraduateOrMore,2pp.,0,Freitag,1,0,0,0,H,L,0.35438526273417825
8157,DE,Norrdeutschland,Niedersachsen,Female,25-29,Secondary,1p.,0,Donnerstag,1,1,0,0,H,L,0.6241069944279125
11419,DE,Norrdeutschland,Niedersachsen,Female,25-29,GraduateOrMore,2pp.,0,Freitag,3,2,0,0,H,L,0.35438526273417825
7853,DE,Norrdeutschland,Niedersachsen,Female,30-34,NoResponse,3pp.+,0,Donnerstag,NA,0,NA,0,H,L,0.6241069944279125
12239,DE,Norrdeutschland,Niedersachsen,Female,30-34,GraduateOrMore,1p.,0,Samstag,1,0,1,0,L,L,0.6241069944279125
7206,DE,Norrdeutschland,Niedersachsen,Female,30-34,Secondary,3pp.+,1,Donnerstag,5,2,0,0,H,H,0.6241069944279125
14937,DE,Norrdeutschland,Niedersachsen,Female,30-34,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,H,H,0.6241069944279125
14140,DE,Norrdeutschland,Niedersachsen,Female,30-34,Secondary,3pp.+,0,Samstag,14,2,10,0,H,H,0.6241069944279125
12827,DE,Norrdeutschland,Niedersachsen,Female,30-34,GraduateOrMore,1p.,1,Samstag,0,0,0,0,H,H,0.6241069944279125
14423,DE,Norrdeutschland,Niedersachsen,Female,30-34,GraduateOrMore,3pp.+,0,Samstag,5,2,0,0,H,H,0.6241069944279125
14648,DE,Norrdeutschland,Niedersachsen,Female,30-34,Secondary,3pp.+,0,Samstag,9,2,4,0,H,H,0.6241069944279125
14498,DE,Norrdeutschland,Niedersachsen,Female,30-34,Secondary,3pp.+,0,Samstag,7,2,0,0,H,H,0.6241069944279125
7389,DE,Norrdeutschland,Niedersachsen,Female,35-39,Secondary,2pp.,0,Donnerstag,7,5,0,0,H,H,0.6241069944279125
13413,DE,Norrdeutschland,Niedersachsen,Female,35-39,Secondary,3pp.+,1,Samstag,4,0,0,1,H,H,0.6241069944279125
13392,DE,Norrdeutschland,Niedersachsen,Female,35-39,GraduateOrMore,3pp.+,1,Samstag,3,0,0,0,H,H,0.6241069944279125
10341,DE,Norrdeutschland,Niedersachsen,Female,35-39,GraduateOrMore,3pp.+,0,Freitag,8,4,0,0,H,L,0.6241069944279125
12085,DE,Norrdeutschland,Niedersachsen,Female,35-39,Secondary,3pp.+,0,Freitag,NA,NA,20,0,H,H,0.6241069944279125
15116,DE,Norrdeutschland,Niedersachsen,Female,35-39,GraduateOrMore,3pp.+,0,Samstag,3,0,0,0,H,H,0.6241069944279125
12749,DE,Norrdeutschland,Niedersachsen,Female,35-39,GraduateOrMore,2pp.,0,Samstag,3,0,0,0,H,H,0.6241069944279125
14649,DE,Norrdeutschland,Niedersachsen,Female,40-44,Secondary,3pp.+,0,Samstag,7,5,0,1,H,H,0.6241069944279125
12982,DE,Norrdeutschland,Niedersachsen,Female,40-44,GraduateOrMore,3pp.+,0,Samstag,2,1,0,0,H,L,0.6241069944279125
14900,DE,Norrdeutschland,Niedersachsen,Female,40-44,Secondary,3pp.+,0,Samstag,7,3,0,0,H,L,0.6241069944279125
11702,DE,Norrdeutschland,Niedersachsen,Female,40-44,GraduateOrMore,3pp.+,0,Freitag,4,0,0,0,H,L,0.6241069944279125
13777,DE,Norrdeutschland,Niedersachsen,Female,40-44,Secondary,3pp.+,0,Samstag,2,0,0,0,H,H,0.6241069944279125
12295,DE,Norrdeutschland,Niedersachsen,Female,40-44,Secondary,3pp.+,0,Samstag,3,0,0,1,H,H,0.6241069944279125
6871,DE,Norrdeutschland,Niedersachsen,Female,45-49,GraduateOrMore,3pp.+,1,Donnerstag,6,3,0,1,H,H,1.1313937355452264
14302,DE,Norrdeutschland,Niedersachsen,Female,45-49,Secondary,3pp.+,0,Samstag,20,16,0,0,H,H,1.1313937355452264
13701,DE,Norrdeutschland,Niedersachsen,Female,45-49,GraduateOrMore,1p.,0,Samstag,0,0,0,0,H,H,0.6241069944279125
13868,DE,Norrdeutschland,Niedersachsen,Female,45-49,Secondary,2pp.,0,Samstag,NA,10,NA,1,H,H,1.1313937355452264
11919,DE,Norrdeutschland,Niedersachsen,Female,50-54,Secondary,2pp.,0,Freitag,1,0,0,0,NA,H,1.1313937355452264
10806,DE,Norrdeutschland,Niedersachsen,Female,50-54,Secondary,3pp.+,0,Freitag,8,1,4,0,H,H,1.1313937355452264
14970,DE,Norrdeutschland,Niedersachsen,Female,55-59,Secondary,2pp.,0,Samstag,4,3,0,0,H,H,1.1313937355452264
6324,DE,Norrdeutschland,Niedersachsen,Female,55-59,Secondary,3pp.+,0,Donnerstag,4,1,0,0,H,H,1.1313937355452264
10804,DE,Norrdeutschland,Niedersachsen,Female,55-59,GraduateOrMore,3pp.+,0,Freitag,3,0,0,0,H,H,1.1313937355452264
7223,DE,Norrdeutschland,Niedersachsen,Female,55-59,Secondary,3pp.+,0,Donnerstag,3,0,0,0,H,H,1.1313937355452264
14797,DE,Norrdeutschland,Niedersachsen,Female,55-59,Secondary,1p.,0,Samstag,0,0,0,0,H,H,1.1313937355452264
10732,DE,Norrdeutschland,Niedersachsen,Female,55-59,GraduateOrMore,2pp.,0,Freitag,9,8,0,0,H,H,1.1313937355452264
13090,DE,Norrdeutschland,Niedersachsen,Female,55-59,Secondary,NA,0,Samstag,7,0,6,0,NA,NA,1.1313937355452264
7251,DE,Norrdeutschland,Niedersachsen,Female,60-64,Secondary,1p.,0,Donnerstag,NA,NA,0,0,H,H,1.1313937355452264
15190,DE,Norrdeutschland,Niedersachsen,Female,60-64,Secondary,2pp.,0,Samstag,24,0,20,0,L,H,1.1313937355452264
6908,DE,Norrdeutschland,Niedersachsen,Female,60-64,NoResponse,1p.,0,Donnerstag,2,1,0,0,H,L,1.1313937355452264
10689,DE,Norrdeutschland,Niedersachsen,Female,60-64,Secondary,2pp.,0,Freitag,5,3,1,0,NA,NA,1.1313937355452264
6733,DE,Norrdeutschland,Niedersachsen,Female,60-64,Secondary,3pp.+,0,Donnerstag,0,0,0,0,H,H,1.1313937355452264
10848,DE,Norrdeutschland,Niedersachsen,Female,60-64,Secondary,2pp.,0,Freitag,14,8,5,0,H,L,1.1313937355452264
10293,DE,Norrdeutschland,Niedersachsen,Female,65-69,Secondary,2pp.,0,Freitag,3,2,0,0,H,L,1.1313937355452264
6745,DE,Norrdeutschland,Niedersachsen,Female,65-69,GraduateOrMore,1p.,1,Donnerstag,4,3,0,1,H,H,1.1313937355452264
8264,DE,Norrdeutschland,Niedersachsen,Female,65-69,Secondary,2pp.,0,Donnerstag,1,0,0,1,H,H,1.1313937355452264
14807,DE,Norrdeutschland,Niedersachsen,Female,65-69,Secondary,1p.,0,Samstag,1,0,0,0,H,H,1.1313937355452264
11345,DE,Norrdeutschland,Niedersachsen,Female,65-69,GraduateOrMore,2pp.,1,Freitag,1,0,0,0,H,H,0.9565056175048218
13594,DE,Norrdeutschland,Niedersachsen,Female,65-69,GraduateOrMore,1p.,0,Samstag,0,0,0,0,H,H,0.9565056175048218
12857,DE,Norrdeutschland,Niedersachsen,Female,65-69,GraduateOrMore,2pp.,0,Samstag,4,3,0,0,H,H,0.9565056175048218
13606,DE,Norrdeutschland,Niedersachsen,Female,70-74,Secondary,3pp.+,0,Samstag,9,2,0,1,H,H,0.9565056175048218
11974,DE,Norrdeutschland,Niedersachsen,Female,70-74,NoResponse,1p.,0,Freitag,2,1,0,0,H,L,0.9565056175048218
13150,DE,Norrdeutschland,Niedersachsen,Female,70-74,Secondary,2pp.,0,Samstag,3,2,0,0,H,H,0.9565056175048218
14501,DE,Norrdeutschland,Niedersachsen,Female,70-74,Secondary,2pp.,0,Samstag,2,1,0,0,H,L,0.9565056175048218
12713,DE,Norrdeutschland,Niedersachsen,Female,70-74,Secondary,2pp.,0,Samstag,0,0,0,0,H,L,0.9565056175048218
6670,DE,Norrdeutschland,Niedersachsen,Female,70-74,Secondary,1p.,0,Donnerstag,0,0,0,0,H,L,0.9565056175048218
10264,DE,Norrdeutschland,Niedersachsen,Female,70-74,Secondary,2pp.,0,Freitag,21,20,0,0,H,H,0.9565056175048218
12304,DE,Norrdeutschland,Niedersachsen,Female,75+,Secondary,1p.,0,Samstag,10,10,0,0,H,L,0.9565056175048218
11567,DE,Norrdeutschland,Niedersachsen,Female,75+,Secondary,1p.,0,Freitag,3,2,0,0,H,NA,0.9565056175048218
9169,DE,Norrdeutschland,Niedersachsen,Female,75+,PrimaryOrLess,1p.,0,Freitag,3,1,0,NA,H,H,0.9565056175048218
11780,DE,Norrdeutschland,Niedersachsen,Female,75+,GraduateOrMore,1p.,1,Freitag,0,0,0,1,H,H,0.9565056175048218
11905,DE,Norrdeutschland,Niedersachsen,Male,18-24,Secondary,3pp.+,0,Freitag,8,6,0,0,L,L,0.98975765236664
10651,DE,Norrdeutschland,Niedersachsen,Male,18-24,NoResponse,3pp.+,0,Freitag,7,0,4,0,H,H,0.98975765236664
12745,DE,Norrdeutschland,Niedersachsen,Male,18-24,Secondary,3pp.+,0,Samstag,11,0,8,1,H,H,0.98975765236664
10242,DE,Norrdeutschland,Niedersachsen,Male,18-24,Secondary,2pp.,0,Freitag,1,0,0,0,H,H,0.98975765236664
8221,DE,Norrdeutschland,Niedersachsen,Male,25-29,Secondary,1p.,0,Donnerstag,11,0,9,1,H,H,1.149093004797023
11736,DE,Norrdeutschland,Niedersachsen,Male,25-29,Secondary,2pp.,0,Freitag,1,0,0,0,L,L,0.98975765236664
14496,DE,Norrdeutschland,Niedersachsen,Male,25-29,PrimaryOrLess,2pp.,0,Samstag,13,6,5,0,H,L,1.149093004797023
14119,DE,Norrdeutschland,Niedersachsen,Male,25-29,GraduateOrMore,3pp.+,0,Samstag,2,0,0,0,H,L,0.98975765236664
13374,DE,Norrdeutschland,Niedersachsen,Male,25-29,Secondary,1p.,0,Samstag,NA,3,NA,0,H,L,0.98975765236664
13851,DE,Norrdeutschland,Niedersachsen,Male,25-29,GraduateOrMore,1p.,0,Samstag,1,1,0,0,H,H,1.149093004797023
12990,DE,Norrdeutschland,Niedersachsen,Male,25-29,Secondary,3pp.+,0,Samstag,5,1,0,0,L,L,0.98975765236664
8986,DE,Norrdeutschland,Niedersachsen,Male,25-29,Secondary,3pp.+,0,Freitag,8,4,0,0,H,L,1.149093004797023
14208,DE,Norrdeutschland,Niedersachsen,Male,25-29,Secondary,2pp.,0,Samstag,6,5,0,0,H,L,0.98975765236664
5613,DE,Norrdeutschland,Niedersachsen,Male,30-34,Secondary,1p.,1,Dienstag,20,0,20,1,H,H,1.149093004797023
6851,DE,Norrdeutschland,Niedersachsen,Male,30-34,Secondary,1p.,0,Donnerstag,1,0,0,0,L,L,1.149093004797023
12747,DE,Norrdeutschland,Niedersachsen,Male,35-39,Secondary,1p.,0,Samstag,8,5,0,0,H,L,1.149093004797023
12699,DE,Norrdeutschland,Niedersachsen,Male,40-44,GraduateOrMore,2pp.,0,Samstag,4,3,0,0,H,H,1.149093004797023
11773,DE,Norrdeutschland,Niedersachsen,Male,40-44,NoResponse,1p.,0,Freitag,7,5,2,0,L,H,1.149093004797023
6897,DE,Norrdeutschland,Niedersachsen,Male,40-44,Secondary,3pp.+,0,Donnerstag,5,0,0,NA,L,L,1.149093004797023
6822,DE,Norrdeutschland,Niedersachsen,Male,40-44,Secondary,3pp.+,0,Donnerstag,3,0,0,0,L,L,1.149093004797023
15224,DE,Norrdeutschland,Niedersachsen,Male,40-44,GraduateOrMore,3pp.+,0,Samstag,2,0,0,0,H,H,1.149093004797023
13173,DE,Norrdeutschland,Niedersachsen,Male,45-49,GraduateOrMore,3pp.+,0,Samstag,19,5,10,0,H,H,1.149093004797023
7061,DE,Norrdeutschland,Niedersachsen,Male,45-49,Secondary,1p.,0,Donnerstag,1,0,1,0,H,NA,1.149093004797023
12655,DE,Norrdeutschland,Niedersachsen,Male,45-49,Secondary,1p.,0,Samstag,5,4,0,0,H,L,0.6880394669598846
7014,DE,Norrdeutschland,Niedersachsen,Male,45-49,Secondary,3pp.+,0,Donnerstag,NA,NA,15,1,H,L,0.6880394669598846
11358,DE,Norrdeutschland,Niedersachsen,Male,45-49,Secondary,1p.,0,Freitag,NA,2,NA,0,L,L,0.6880394669598846
6525,DE,Norrdeutschland,Niedersachsen,Male,50-54,Secondary,3pp.+,0,Donnerstag,NA,3,NA,0,H,H,0.6880394669598846
15033,DE,Norrdeutschland,Niedersachsen,Male,50-54,Secondary,1p.,0,Samstag,3,3,0,1,H,L,0.6880394669598846
14662,DE,Norrdeutschland,Niedersachsen,Male,50-54,GraduateOrMore,1p.,0,Samstag,6,5,0,0,H,H,0.6880394669598846
11551,DE,Norrdeutschland,Niedersachsen,Male,50-54,Secondary,3pp.+,0,Freitag,11,0,7,0,H,L,0.6880394669598846
12987,DE,Norrdeutschland,Niedersachsen,Male,50-54,Secondary,1p.,0,Samstag,6,4,0,0,NA,H,0.6880394669598846
14058,DE,Norrdeutschland,Niedersachsen,Male,50-54,Secondary,1p.,0,Samstag,3,0,3,0,H,L,0.6880394669598846
13540,DE,Norrdeutschland,Niedersachsen,Male,50-54,Secondary,3pp.+,0,Samstag,5,0,0,1,H,H,0.6880394669598846
12742,DE,Norrdeutschland,Niedersachsen,Male,50-54,Secondary,2pp.,0,Samstag,32,3,25,0,H,H,0.6880394669598846
12552,DE,Norrdeutschland,Niedersachsen,Male,50-54,GraduateOrMore,3pp.+,0,Samstag,4,1,0,1,H,L,0.6880394669598846
11295,DE,Norrdeutschland,Niedersachsen,Male,50-54,GraduateOrMore,1p.,0,Freitag,6,2,0,0,H,H,0.6880394669598846
10421,DE,Norrdeutschland,Niedersachsen,Male,50-54,GraduateOrMore,3pp.+,0,Freitag,5,1,0,0,H,H,0.6880394669598846
11413,DE,Norrdeutschland,Niedersachsen,Male,50-54,GraduateOrMore,1p.,0,Freitag,11,4,7,0,H,H,0.6880394669598846
6158,DE,Norrdeutschland,Niedersachsen,Male,50-54,Secondary,NA,0,Donnerstag,6,2,0,0,H,H,0.6880394669598846
8280,DE,Norrdeutschland,Niedersachsen,Male,50-54,GraduateOrMore,3pp.+,0,Donnerstag,4,2,0,0,L,L,0.6880394669598846
7804,DE,Norrdeutschland,Niedersachsen,Male,55-59,Secondary,2pp.,0,Donnerstag,3,1,0,0,H,NA,0.6880394669598846
12874,DE,Norrdeutschland,Niedersachsen,Male,55-59,GraduateOrMore,1p.,0,Samstag,0,0,0,0,H,L,0.6880394669598846
11474,DE,Norrdeutschland,Niedersachsen,Male,55-59,Secondary,2pp.,0,Freitag,10,3,5,0,H,H,0.6880394669598846
9004,DE,Norrdeutschland,Niedersachsen,Male,55-59,Secondary,2pp.,0,Freitag,9,0,6,0,H,H,0.6880394669598846
12991,DE,Norrdeutschland,Niedersachsen,Male,55-59,Secondary,1p.,0,Samstag,1,1,0,0,H,H,0.6880394669598846
11407,DE,Norrdeutschland,Niedersachsen,Male,55-59,Secondary,2pp.,0,Freitag,2,1,0,0,H,H,0.6880394669598846
8429,DE,Norrdeutschland,Niedersachsen,Male,60-64,Secondary,2pp.,0,Donnerstag,6,1,4,0,L,H,0.6880394669598846
10102,DE,Norrdeutschland,Niedersachsen,Male,60-64,Secondary,2pp.,0,Freitag,1,0,0,0,L,L,0.6880394669598846
6803,DE,Norrdeutschland,Niedersachsen,Male,60-64,Secondary,2pp.,0,Donnerstag,2,1,0,0,H,H,0.6880394669598846
6303,DE,Norrdeutschland,Niedersachsen,Male,60-64,GraduateOrMore,1p.,0,Donnerstag,0,0,0,0,H,L,0.6880394669598846
12943,DE,Norrdeutschland,Niedersachsen,Male,60-64,GraduateOrMore,3pp.+,0,Samstag,14,0,12,0,H,H,0.6880394669598846
