country,area,sex,agegroup,educ,hhsize_grp,pop_count,pop_count_se,pop_prop
DE,Sachsen,Male,60-64,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen,Male,65-69,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen,Male,65-69,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen,Male,65-69,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen,Male,65-69,2-Secondary,1p.,0,0,0
DE,Sachsen,Male,65-69,2-Secondary,2pp.,146317.69278091946,97056.17742896057,0.00213243184602478
DE,Sachsen,Male,65-69,2-Secondary,3pp.+,14459.658302107558,14459.658302107558,2.1073484183637764e-4
DE,Sachsen,Male,65-69,3-GraduateOrMore,1p.,14459.658302107558,14459.658302107558,2.1073484183637764e-4
DE,Sachsen,Male,65-69,3-GraduateOrMore,2pp.,14459.658302107558,14459.658302107558,2.1073484183637764e-4
DE,Sachsen,Male,65-69,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen,Male,70-74,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen,Male,70-74,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen,Male,70-74,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen,Male,70-74,2-Secondary,1p.,43723.19685829145,32641.02337615917,6.372212110413336e-4
DE,Sachsen,Male,70-74,2-Secondary,2pp.,0,0,0
DE,Sachsen,Male,70-74,2-Secondary,3pp.+,0,0,0
DE,Sachsen,Male,70-74,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen,Male,70-74,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen,Male,70-74,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen,Male,75+,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen,Male,75+,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen,Male,75+,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen,Male,75+,2-Secondary,1p.,58527.077112367784,41384.89310918324,8.52972738409912e-4
DE,Sachsen,Male,75+,2-Secondary,2pp.,101906.05201869046,14807.881662454234,0.001485177263919045
DE,Sachsen,Male,75+,2-Secondary,3pp.+,0,0,0
DE,Sachsen,Male,75+,3-GraduateOrMore,1p.,14459.658302107558,14459.658302107558,2.1073484183637764e-4
DE,Sachsen,Male,75+,3-GraduateOrMore,2pp.,28919.316604215117,20449.04487812123,4.214696836727553e-4
DE,Sachsen,Male,75+,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,18-24,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,18-24,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,18-24,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,18-24,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Female,18-24,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,18-24,2-Secondary,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,18-24,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,18-24,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,18-24,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,25-29,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,25-29,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,25-29,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,25-29,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Female,25-29,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,25-29,2-Secondary,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,25-29,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,25-29,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,25-29,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,30-34,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,30-34,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,30-34,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,30-34,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Female,30-34,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,30-34,2-Secondary,3pp.+,23683.437410394716,23683.437410394716,3.4516205933399067e-4
DE,Sachsen-Anhalt,Female,30-34,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,30-34,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,30-34,3-GraduateOrMore,3pp.+,47366.87482078943,33493.43838939454,6.903241186679813e-4
DE,Sachsen-Anhalt,Female,35-39,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,35-39,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,35-39,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,35-39,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Female,35-39,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,35-39,2-Secondary,3pp.+,66882.91762996223,66882.91762996223,9.747506319877021e-4
DE,Sachsen-Anhalt,Female,35-39,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,35-39,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,35-39,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,40-44,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,40-44,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,40-44,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,40-44,2-Secondary,1p.,87431.1302458196,87431.1302458196,0.0012742199724901544
DE,Sachsen-Anhalt,Female,40-44,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,40-44,2-Secondary,3pp.+,33441.45881498112,33441.45881498112,4.8737531599385106e-4
DE,Sachsen-Anhalt,Female,40-44,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,40-44,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,40-44,3-GraduateOrMore,3pp.+,44365.215805222906,31370.944944677714,6.465779854830808e-4
DE,Sachsen-Anhalt,Female,45-49,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,45-49,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,45-49,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,45-49,2-Secondary,1p.,22182.607902611453,22182.607902611453,3.232889927415404e-4
DE,Sachsen-Anhalt,Female,45-49,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,45-49,2-Secondary,3pp.+,22182.607902611453,22182.607902611453,3.232889927415404e-4
DE,Sachsen-Anhalt,Female,45-49,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,45-49,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,45-49,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,50-54,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,50-54,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,50-54,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,50-54,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Female,50-54,2-Secondary,2pp.,66882.91762996223,66882.91762996223,9.747506319877021e-4
DE,Sachsen-Anhalt,Female,50-54,2-Secondary,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,50-54,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,50-54,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,50-54,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,55-59,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,55-59,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,55-59,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,55-59,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Female,55-59,2-Secondary,2pp.,49071.837635343596,49071.837635343596,7.151722209920596e-4
DE,Sachsen-Anhalt,Female,55-59,2-Secondary,3pp.+,28580.069627653465,28580.069627653465,4.165255033570442e-4
DE,Sachsen-Anhalt,Female,55-59,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,55-59,3-GraduateOrMore,2pp.,20491.76800769013,20491.76800769013,2.9864671763501545e-4
DE,Sachsen-Anhalt,Female,55-59,3-GraduateOrMore,3pp.+,20491.76800769013,20491.76800769013,2.9864671763501545e-4
DE,Sachsen-Anhalt,Female,60-64,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,60-64,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,60-64,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,60-64,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Female,60-64,2-Secondary,2pp.,49071.837635343596,35167.21393574579,7.151722209920596e-4
DE,Sachsen-Anhalt,Female,60-64,2-Secondary,3pp.+,28580.069627653465,28580.069627653465,4.165255033570442e-4
DE,Sachsen-Anhalt,Female,60-64,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,60-64,3-GraduateOrMore,2pp.,20491.76800769013,20491.76800769013,2.9864671763501545e-4
DE,Sachsen-Anhalt,Female,60-64,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,65-69,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,65-69,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,65-69,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,65-69,2-Secondary,1p.,57160.13925530693,40418.322080994905,8.330510067140884e-4
DE,Sachsen-Anhalt,Female,65-69,2-Secondary,2pp.,85740.2088829604,63906.97848911025,0.0012495765100711328
DE,Sachsen-Anhalt,Female,65-69,2-Secondary,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,65-69,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,65-69,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,65-69,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,70-74,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,70-74,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,70-74,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,70-74,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Female,70-74,2-Secondary,2pp.,28580.069627653465,28580.069627653465,4.165255033570442e-4
DE,Sachsen-Anhalt,Female,70-74,2-Secondary,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,70-74,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,70-74,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,70-74,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,75+,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Female,75+,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Female,75+,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Female,75+,2-Secondary,1p.,148061.90684794888,122852.4717108235,0.0021578519955099624
DE,Sachsen-Anhalt,Female,75+,2-Secondary,2pp.,28580.069627653465,28580.069627653465,4.165255033570442e-4
DE,Sachsen-Anhalt,Female,75+,2-Secondary,3pp.+,28580.069627653465,28580.069627653465,4.165255033570442e-4
DE,Sachsen-Anhalt,Female,75+,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Female,75+,3-GraduateOrMore,2pp.,20491.76800769013,20491.76800769013,2.9864671763501545e-4
DE,Sachsen-Anhalt,Female,75+,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,18-24,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,18-24,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,18-24,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,18-24,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Male,18-24,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,18-24,2-Secondary,3pp.+,31766.68439741164,31766.684397411642,4.6296717891175455e-4
DE,Sachsen-Anhalt,Male,18-24,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Male,18-24,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,18-24,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,25-29,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,25-29,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,25-29,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,25-29,2-Secondary,1p.,32953.73742681481,32953.73742681481,4.802672718445322e-4
DE,Sachsen-Anhalt,Male,25-29,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,25-29,2-Secondary,3pp.+,65907.47485362962,46603.62239988337,9.605345436890644e-4
DE,Sachsen-Anhalt,Male,25-29,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Male,25-29,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,25-29,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,30-34,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,30-34,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,30-34,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,30-34,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Male,30-34,2-Secondary,2pp.,32953.73742681481,32953.73742681481,4.802672718445322e-4
DE,Sachsen-Anhalt,Male,30-34,2-Secondary,3pp.+,31766.68439741164,31766.684397411642,4.6296717891175455e-4
DE,Sachsen-Anhalt,Male,30-34,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Male,30-34,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,30-34,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,35-39,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,35-39,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,35-39,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,35-39,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Male,35-39,2-Secondary,2pp.,37450.24258272627,37450.24258272627,5.457992701151515e-4
DE,Sachsen-Anhalt,Male,35-39,2-Secondary,3pp.+,37450.24258272627,37450.24258272627,5.457992701151515e-4
DE,Sachsen-Anhalt,Male,35-39,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Male,35-39,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,35-39,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,40-44,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,40-44,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,40-44,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,40-44,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Male,40-44,2-Secondary,2pp.,37450.24258272627,37450.24258272627,5.457992701151515e-4
DE,Sachsen-Anhalt,Male,40-44,2-Secondary,3pp.+,37450.24258272627,37450.24258272627,5.457992701151515e-4
DE,Sachsen-Anhalt,Male,40-44,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Male,40-44,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,40-44,3-GraduateOrMore,3pp.+,23537.283929820598,23537.2839298206,3.4303202071418916e-4
DE,Sachsen-Anhalt,Male,45-49,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,45-49,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,45-49,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,45-49,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Male,45-49,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,45-49,2-Secondary,3pp.+,74900.48516545254,74900.48516545254,0.001091598540230303
DE,Sachsen-Anhalt,Male,45-49,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Male,45-49,3-GraduateOrMore,2pp.,23537.283929820598,23537.2839298206,3.4303202071418916e-4
DE,Sachsen-Anhalt,Male,45-49,3-GraduateOrMore,3pp.+,23537.283929820598,23537.2839298206,3.4303202071418916e-4
DE,Sachsen-Anhalt,Male,50-54,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,50-54,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,50-54,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,50-54,2-Secondary,1p.,37450.24258272627,37450.24258272627,5.457992701151515e-4
DE,Sachsen-Anhalt,Male,50-54,2-Secondary,2pp.,37450.24258272627,37450.24258272627,5.457992701151515e-4
DE,Sachsen-Anhalt,Male,50-54,2-Secondary,3pp.+,47074.567859641196,47074.5678596412,6.860640414283783e-4
DE,Sachsen-Anhalt,Male,50-54,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Male,50-54,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,50-54,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,55-59,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,55-59,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,55-59,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,55-59,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Male,55-59,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,55-59,2-Secondary,3pp.+,32739.47675016493,32739.476750164933,4.771446399771535e-4
DE,Sachsen-Anhalt,Male,55-59,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Male,55-59,3-GraduateOrMore,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,55-59,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,60-64,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,60-64,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,60-64,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,60-64,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Male,60-64,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,60-64,2-Secondary,3pp.+,32739.47675016493,32739.476750164933,4.771446399771535e-4
DE,Sachsen-Anhalt,Male,60-64,3-GraduateOrMore,1p.,16177.18618828224,16177.186188282241,2.3576606732459232e-4
DE,Sachsen-Anhalt,Male,60-64,3-GraduateOrMore,2pp.,16177.18618828224,16177.186188282241,2.3576606732459232e-4
DE,Sachsen-Anhalt,Male,60-64,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,65-69,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,65-69,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,65-69,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,65-69,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Male,65-69,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,65-69,2-Secondary,3pp.+,32739.47675016493,32739.476750164933,4.771446399771535e-4
DE,Sachsen-Anhalt,Male,65-69,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Male,65-69,3-GraduateOrMore,2pp.,16177.18618828224,16177.186188282241,2.3576606732459232e-4
DE,Sachsen-Anhalt,Male,65-69,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,70-74,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,70-74,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,70-74,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,70-74,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Male,70-74,2-Secondary,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,70-74,2-Secondary,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,70-74,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Male,70-74,3-GraduateOrMore,2pp.,16177.18618828224,16177.186188282241,2.3576606732459232e-4
DE,Sachsen-Anhalt,Male,70-74,3-GraduateOrMore,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,75+,1-PrimaryOrLess,1p.,0,0,0
DE,Sachsen-Anhalt,Male,75+,1-PrimaryOrLess,2pp.,0,0,0
DE,Sachsen-Anhalt,Male,75+,1-PrimaryOrLess,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,75+,2-Secondary,1p.,0,0,0
DE,Sachsen-Anhalt,Male,75+,2-Secondary,2pp.,48916.66293844717,48916.662938447174,7.129107073017458e-4
DE,Sachsen-Anhalt,Male,75+,2-Secondary,3pp.+,0,0,0
DE,Sachsen-Anhalt,Male,75+,3-GraduateOrMore,1p.,0,0,0
DE,Sachsen-Anhalt,Male,75+,3-GraduateOrMore,2pp.,48531.55856484672,36173.288001669804,7.072982019737769e-4
DE,Sachsen-Anhalt,Male,75+,3-GraduateOrMore,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,18-24,1-PrimaryOrLess,1p.,0,0,0
DE,Schleswig-Holstein,Female,18-24,1-PrimaryOrLess,2pp.,0,0,0
DE,Schleswig-Holstein,Female,18-24,1-PrimaryOrLess,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,18-24,2-Secondary,1p.,30752.824962367486,30752.82496236749,4.481912068089278e-4
DE,Schleswig-Holstein,Female,18-24,2-Secondary,2pp.,36921.58446096968,36921.58446096968,5.380946146283995e-4
DE,Schleswig-Holstein,Female,18-24,2-Secondary,3pp.+,61505.64992473497,43491.06214306597,8.963824136178556e-4
DE,Schleswig-Holstein,Female,18-24,3-GraduateOrMore,1p.,0,0,0
DE,Schleswig-Holstein,Female,18-24,3-GraduateOrMore,2pp.,0,0,0
DE,Schleswig-Holstein,Female,18-24,3-GraduateOrMore,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,25-29,1-PrimaryOrLess,1p.,0,0,0
DE,Schleswig-Holstein,Female,25-29,1-PrimaryOrLess,2pp.,0,0,0
DE,Schleswig-Holstein,Female,25-29,1-PrimaryOrLess,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,25-29,2-Secondary,1p.,36921.58446096968,36921.58446096968,5.380946146283995e-4
DE,Schleswig-Holstein,Female,25-29,2-Secondary,2pp.,0,0,0
DE,Schleswig-Holstein,Female,25-29,2-Secondary,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,25-29,3-GraduateOrMore,1p.,0,0,0
DE,Schleswig-Holstein,Female,25-29,3-GraduateOrMore,2pp.,0,0,0
DE,Schleswig-Holstein,Female,25-29,3-GraduateOrMore,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,30-34,1-PrimaryOrLess,1p.,0,0,0
DE,Schleswig-Holstein,Female,30-34,1-PrimaryOrLess,2pp.,0,0,0
DE,Schleswig-Holstein,Female,30-34,1-PrimaryOrLess,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,30-34,2-Secondary,1p.,0,0,0
DE,Schleswig-Holstein,Female,30-34,2-Secondary,2pp.,0,0,0
DE,Schleswig-Holstein,Female,30-34,2-Secondary,3pp.+,36921.58446096968,36921.58446096968,5.380946146283995e-4
DE,Schleswig-Holstein,Female,30-34,3-GraduateOrMore,1p.,0,0,0
DE,Schleswig-Holstein,Female,30-34,3-GraduateOrMore,2pp.,22611.3627973332,22611.3627973332,3.295376601054567e-4
DE,Schleswig-Holstein,Female,30-34,3-GraduateOrMore,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,35-39,1-PrimaryOrLess,1p.,0,0,0
DE,Schleswig-Holstein,Female,35-39,1-PrimaryOrLess,2pp.,0,0,0
DE,Schleswig-Holstein,Female,35-39,1-PrimaryOrLess,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,35-39,2-Secondary,1p.,0,0,0
DE,Schleswig-Holstein,Female,35-39,2-Secondary,2pp.,0,0,0
DE,Schleswig-Holstein,Female,35-39,2-Secondary,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,35-39,3-GraduateOrMore,1p.,0,0,0
DE,Schleswig-Holstein,Female,35-39,3-GraduateOrMore,2pp.,0,0,0
DE,Schleswig-Holstein,Female,35-39,3-GraduateOrMore,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,40-44,1-PrimaryOrLess,1p.,0,0,0
DE,Schleswig-Holstein,Female,40-44,1-PrimaryOrLess,2pp.,0,0,0
DE,Schleswig-Holstein,Female,40-44,1-PrimaryOrLess,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,40-44,2-Secondary,1p.,21178.477549749947,21178.477549749947,3.086548121355898e-4
DE,Schleswig-Holstein,Female,40-44,2-Secondary,2pp.,0,0,0
DE,Schleswig-Holstein,Female,40-44,2-Secondary,3pp.+,31927.675905073414,31927.675905073414,4.6531346671436184e-4
DE,Schleswig-Holstein,Female,40-44,3-GraduateOrMore,1p.,0,0,0
DE,Schleswig-Holstein,Female,40-44,3-GraduateOrMore,2pp.,0,0,0
DE,Schleswig-Holstein,Female,40-44,3-GraduateOrMore,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,45-49,1-PrimaryOrLess,1p.,0,0,0
DE,Schleswig-Holstein,Female,45-49,1-PrimaryOrLess,2pp.,0,0,0
DE,Schleswig-Holstein,Female,45-49,1-PrimaryOrLess,3pp.+,0,0,0
DE,Schleswig-Holstein,Female,45-49,2-Secondary,1p.,0,0,0
DE,Schleswig-Holstein,Female,45-49,2-Secondary,2pp.,0,0,0
DE,Schleswig-Holstein,Female,45-49,2-Secondary,3pp.+,53106.15345482336,53106.15345482337,7.739682788499517e-4
DE,Schleswig-Holstein,Female,45-49,3-GraduateOrMore,1p.,0,0,0
DE,Schleswig-Holstein,Female,45-49,3-GraduateOrMore,2pp.,0,0,0
